,event,hitter,hittee,coords,period,period_time_remaining,hitter_team,hittee_team,home_team,home_team_id,away_team,away_team_id,home_goals,away_goals,hitter_id,hittee_id,description
271,hit,Robert Hagg,Jesper Fast,[75. 37.],3,02:49,PHI,NYR,PHI,4,NYR,3,5,1,8477462,8475855.0,Robert Hagg hit Jesper Fast
274,hit,Ryan Lindgren,Scott Laughton,[-67. -39.],3,01:21,NYR,PHI,PHI,4,NYR,3,5,1,8479324,8476872.0,Ryan Lindgren hit Scott Laughton
275,hit,Scott Laughton,Ryan Lindgren,[-97. -10.],3,01:16,PHI,NYR,PHI,4,NYR,3,5,1,8476872,8479324.0,Scott Laughton hit Ryan Lindgren
1,hit,Adam Fox,Travis Konecny,[14. 36.],1,19:53,NYR,PHI,NYR,3,PHI,4,0,0,8479323,8478439.0,Adam Fox hit Travis Konecny
26,hit,Nate Thompson,Julien Gauthier,[ 69. -38.],1,14:55,PHI,NYR,NYR,3,PHI,4,0,1,8470775,8479328.0,Nate Thompson hit Julien Gauthier
28,hit,Travis Sanheim,Brendan Lemieux,[69. 40.],1,14:48,PHI,NYR,NYR,3,PHI,4,0,1,8477948,8477962.0,Travis Sanheim hit Brendan Lemieux
36,hit,Pavel Buchnevich,Nate Thompson,[-48.  34.],1,12:46,NYR,PHI,NYR,3,PHI,4,0,1,8477402,8470775.0,Pavel Buchnevich hit Nate Thompson
41,hit,Phillip Di Giuseppe,Tyler Pitlick,[ 15. -37.],1,11:05,NYR,PHI,NYR,3,PHI,4,0,1,8476858,8475752.0,Phillip Di Giuseppe hit Tyler Pitlick
42,hit,Pavel Buchnevich,Derek Grant,[ 72. -38.],1,10:46,NYR,PHI,NYR,3,PHI,4,0,1,8477402,8474683.0,Pavel Buchnevich hit Derek Grant
45,hit,Matt Niskanen,Julien Gauthier,[-92. -29.],1,10:29,PHI,NYR,NYR,3,PHI,4,0,1,8471702,8479328.0,Matt Niskanen hit Julien Gauthier
52,hit,Jakub Voracek,Ryan Lindgren,[ 96. -18.],1,09:07,PHI,NYR,NYR,3,PHI,4,0,1,8474161,8479324.0,Jakub Voracek hit Ryan Lindgren
57,hit,Pavel Buchnevich,Travis Sanheim,[-90.  32.],1,08:06,NYR,PHI,NYR,3,PHI,4,0,2,8477402,8477948.0,Pavel Buchnevich hit Travis Sanheim
59,hit,Brendan Smith,Tyler Pitlick,[97.  0.],1,07:42,NYR,PHI,NYR,3,PHI,4,0,2,8474090,8475752.0,Brendan Smith hit Tyler Pitlick
60,hit,Philippe Myers,Pavel Buchnevich,[ 59. -39.],1,07:39,PHI,NYR,NYR,3,PHI,4,0,2,8479026,8477402.0,Philippe Myers hit Pavel Buchnevich
63,hit,Justin Braun,Greg McKegg,[-92.  27.],1,07:09,PHI,NYR,NYR,3,PHI,4,0,2,8474027,8475735.0,Justin Braun hit Greg McKegg
65,hit,Jakub Voracek,Ryan Lindgren,[ 88. -34.],1,06:36,PHI,NYR,NYR,3,PHI,4,0,2,8474161,8479324.0,Jakub Voracek hit Ryan Lindgren
66,hit,Ryan Lindgren,Jakub Voracek,[ 23. -37.],1,06:28,NYR,PHI,NYR,3,PHI,4,0,2,8479324,8474161.0,Ryan Lindgren hit Jakub Voracek
70,hit,Matt Niskanen,Ryan Strome,[-65.  40.],1,05:42,PHI,NYR,NYR,3,PHI,4,0,2,8471702,8476458.0,Matt Niskanen hit Ryan Strome
74,hit,Nicolas Aube-Kubel,Greg McKegg,[ 91. -31.],1,04:38,PHI,NYR,NYR,3,PHI,4,0,2,8477979,8475735.0,Nicolas Aube-Kubel hit Greg McKegg
78,hit,Tyler Pitlick,Artemi Panarin,[-44. -39.],1,03:00,PHI,NYR,NYR,3,PHI,4,0,2,8475752,8478550.0,Tyler Pitlick hit Artemi Panarin
81,hit,Justin Braun,Mika Zibanejad,[-93.  24.],1,02:18,PHI,NYR,NYR,3,PHI,4,0,2,8474027,8476459.0,Justin Braun hit Mika Zibanejad
82,hit,Michael Raffl,Ryan Strome,[-42. -40.],1,02:11,PHI,NYR,NYR,3,PHI,4,0,2,8477290,8476458.0,Michael Raffl hit Ryan Strome
88,hit,Jesper Fast,Robert Hagg,[40. 39.],1,01:22,NYR,PHI,NYR,3,PHI,4,0,3,8475855,8477462.0,Jesper Fast hit Robert Hagg
91,hit,Justin Braun,Julien Gauthier,[-59.  39.],1,00:25,PHI,NYR,NYR,3,PHI,4,0,3,8474027,8479328.0,Justin Braun hit Julien Gauthier
94,hit,Ryan Lindgren,Travis Konecny,[-10.  41.],2,19:37,NYR,PHI,NYR,3,PHI,4,0,3,8479324,8478439.0,Ryan Lindgren hit Travis Konecny
98,hit,Brett Howden,Tyler Pitlick,[ -6. -39.],2,18:40,NYR,PHI,NYR,3,PHI,4,0,3,8479353,8475752.0,Brett Howden hit Tyler Pitlick
101,hit,Greg McKegg,Robert Hagg,[ 97. -13.],2,18:17,NYR,PHI,NYR,3,PHI,4,0,4,8475735,8477462.0,Greg McKegg hit Robert Hagg
103,hit,Nate Thompson,Brendan Lemieux,[ 90. -31.],2,18:04,PHI,NYR,NYR,3,PHI,4,0,4,8470775,8477962.0,Nate Thompson hit Brendan Lemieux
105,hit,Mika Zibanejad,Travis Konecny,[ 4. 39.],2,17:39,NYR,PHI,NYR,3,PHI,4,0,4,8476459,8478439.0,Mika Zibanejad hit Travis Konecny
114,hit,Brendan Lemieux,James van Riemsdyk,[ 34. -37.],2,14:49,NYR,PHI,NYR,3,PHI,4,0,4,8477962,8474037.0,Brendan Lemieux hit James van Riemsdyk
119,hit,Tyler Pitlick,Artemi Panarin,[55. 38.],2,12:22,PHI,NYR,NYR,3,PHI,4,0,4,8475752,8478550.0,Tyler Pitlick hit Artemi Panarin
120,hit,Brendan Smith,Michael Raffl,[-92.  29.],2,11:30,NYR,PHI,NYR,3,PHI,4,0,4,8474090,8477290.0,Brendan Smith hit Michael Raffl
133,hit,Tony DeAngelo,Tyler Pitlick,[-97.   9.],2,08:30,NYR,PHI,NYR,3,PHI,4,0,4,8477950,8475752.0,Tony DeAngelo hit Tyler Pitlick
143,hit,Jesper Fast,Travis Sanheim,[ 12. -39.],2,07:20,NYR,PHI,NYR,3,PHI,4,1,4,8475855,8477948.0,Jesper Fast hit Travis Sanheim
152,hit,Tony DeAngelo,Tyler Pitlick,[-98.  12.],2,04:47,NYR,PHI,NYR,3,PHI,4,1,4,8477950,8475752.0,Tony DeAngelo hit Tyler Pitlick
158,hit,Kaapo Kakko,Robert Hagg,[ -4. -39.],2,04:20,NYR,PHI,NYR,3,PHI,4,1,5,8481554,8477462.0,Kaapo Kakko hit Robert Hagg
159,hit,Ryan Lindgren,Tyler Pitlick,[-90.  33.],2,04:16,NYR,PHI,NYR,3,PHI,4,1,5,8479324,8475752.0,Ryan Lindgren hit Tyler Pitlick
161,hit,Brett Howden,Philippe Myers,[96.  9.],2,03:33,NYR,PHI,NYR,3,PHI,4,1,5,8479353,8479026.0,Brett Howden hit Philippe Myers
178,hit,Filip Chytil,Travis Sanheim,[-92.  28.],3,18:31,NYR,PHI,NYR,3,PHI,4,1,5,8480078,8477948.0,Filip Chytil hit Travis Sanheim
179,hit,Marc Staal,Tyler Pitlick,[-29. -39.],3,18:08,NYR,PHI,NYR,3,PHI,4,1,5,8471686,8475752.0,Marc Staal hit Tyler Pitlick
180,hit,Julien Gauthier,Tyler Pitlick,[ -5. -40.],3,18:00,NYR,PHI,NYR,3,PHI,4,1,5,8479328,8475752.0,Julien Gauthier hit Tyler Pitlick
181,hit,Nicolas Aube-Kubel,Ryan Lindgren,[97. 10.],3,17:35,PHI,NYR,NYR,3,PHI,4,1,5,8477979,8479324.0,Nicolas Aube-Kubel hit Ryan Lindgren
182,hit,Matt Niskanen,Ryan Lindgren,[-49. -39.],3,17:24,PHI,NYR,NYR,3,PHI,4,1,5,8471702,8479324.0,Matt Niskanen hit Ryan Lindgren
192,hit,Matt Niskanen,Pavel Buchnevich,[-70.  40.],3,14:39,PHI,NYR,NYR,3,PHI,4,1,5,8471702,8477402.0,Matt Niskanen hit Pavel Buchnevich
197,hit,Phillip Di Giuseppe,Sean Couturier,[45. 40.],3,13:39,NYR,PHI,NYR,3,PHI,4,2,5,8476858,8476461.0,Phillip Di Giuseppe hit Sean Couturier
204,hit,Matt Niskanen,Artemi Panarin,[ 46. -38.],3,12:01,PHI,NYR,NYR,3,PHI,4,2,5,8471702,8478550.0,Matt Niskanen hit Artemi Panarin
210,hit,Brett Howden,Robert Hagg,[-97.  15.],3,10:05,NYR,PHI,NYR,3,PHI,4,2,5,8479353,8477462.0,Brett Howden hit Robert Hagg
212,hit,Philippe Myers,Adam Fox,[-90. -32.],3,08:58,PHI,NYR,NYR,3,PHI,4,2,5,8479026,8479323.0,Philippe Myers hit Adam Fox
217,hit,Matt Niskanen,Brett Howden,[-92. -29.],3,08:13,PHI,NYR,NYR,3,PHI,4,2,5,8471702,8479353.0,Matt Niskanen hit Brett Howden
226,hit,Tyler Pitlick,Phillip Di Giuseppe,[-96. -16.],3,06:57,PHI,NYR,NYR,3,PHI,4,3,5,8475752,8476858.0,Tyler Pitlick hit Phillip Di Giuseppe
229,hit,Julien Gauthier,Justin Braun,[-79. -39.],3,06:12,NYR,PHI,NYR,3,PHI,4,3,5,8479328,8474027.0,Julien Gauthier hit Justin Braun
233,hit,Pavel Buchnevich,Matt Niskanen,[-42. -41.],3,04:30,NYR,PHI,NYR,3,PHI,4,3,5,8477402,8471702.0,Pavel Buchnevich hit Matt Niskanen
236,hit,James van Riemsdyk,Marc Staal,[ -5. -39.],3,04:00,PHI,NYR,NYR,3,PHI,4,3,5,8474037,8471686.0,James van Riemsdyk hit Marc Staal
238,hit,Nicolas Aube-Kubel,Jacob Trouba,[-31.  40.],3,03:50,PHI,NYR,NYR,3,PHI,4,3,5,8477979,8476885.0,Nicolas Aube-Kubel hit Jacob Trouba
244,hit,Matt Niskanen,Mika Zibanejad,[-91. -11.],3,00:20,PHI,NYR,NYR,3,PHI,4,3,5,8471702,8476459.0,Matt Niskanen hit Mika Zibanejad
3,hit,Justin Faulk,Phillip Di Giuseppe,[-98.  -2.],1,19:29,STL,NYR,NYR,3,STL,19,0,0,8475753,8476858.0,Justin Faulk hit Phillip Di Giuseppe
5,hit,Jesper Fast,Zach Sanford,[-95.  24.],1,18:52,NYR,STL,NYR,3,STL,19,0,0,8475855,8477482.0,Jesper Fast hit Zach Sanford
6,hit,Brett Howden,Vince Dunn,[-97.  -8.],1,18:20,NYR,STL,NYR,3,STL,19,0,0,8479353,8478407.0,Brett Howden hit Vince Dunn
10,hit,Brendan Lemieux,Sammy Blais,[-81. -38.],1,17:09,NYR,STL,NYR,3,STL,19,0,0,8477962,8478104.0,Brendan Lemieux hit Sammy Blais
14,hit,Jesper Fast,Zach Sanford,[ 9. 39.],1,15:40,NYR,STL,NYR,3,STL,19,0,0,8475855,8477482.0,Jesper Fast hit Zach Sanford
18,hit,Brendan Lemieux,Ivan Barbashev,[-10. -36.],1,14:13,NYR,STL,NYR,3,STL,19,0,0,8477962,8477964.0,Brendan Lemieux hit Ivan Barbashev
20,hit,Phillip Di Giuseppe,Jaden Schwartz,[ 87. -37.],1,13:03,NYR,STL,NYR,3,STL,19,0,0,8476858,8475768.0,Phillip Di Giuseppe hit Jaden Schwartz
23,hit,Jacob de la Rose,Jacob Trouba,[98. -8.],1,11:42,STL,NYR,NYR,3,STL,19,0,0,8477455,8476885.0,Jacob de la Rose hit Jacob Trouba
24,hit,Robert Bortuzzo,Jacob Trouba,[ 96. -22.],1,11:35,STL,NYR,NYR,3,STL,19,0,0,8474145,8476885.0,Robert Bortuzzo hit Jacob Trouba
25,hit,Vince Dunn,Kaapo Kakko,[-71.  39.],1,11:31,STL,NYR,NYR,3,STL,19,0,0,8478407,8481554.0,Vince Dunn hit Kaapo Kakko
26,hit,Sammy Blais,Greg McKegg,[98. -7.],1,10:57,STL,NYR,NYR,3,STL,19,0,0,8478104,8475735.0,Sammy Blais hit Greg McKegg
32,hit,Jaden Schwartz,Ryan Lindgren,[-38. -39.],1,10:21,STL,NYR,NYR,3,STL,19,0,0,8475768,8479324.0,Jaden Schwartz hit Ryan Lindgren
35,hit,Zach Sanford,Jesper Fast,[-19. -40.],1,09:58,STL,NYR,NYR,3,STL,19,0,0,8477482,8475855.0,Zach Sanford hit Jesper Fast
37,hit,Justin Faulk,Jesper Fast,[-75.  24.],1,09:45,STL,NYR,NYR,3,STL,19,0,0,8475753,8475855.0,Justin Faulk hit Jesper Fast
39,hit,Jacob de la Rose,Tony DeAngelo,[86. 33.],1,09:23,STL,NYR,NYR,3,STL,19,0,0,8477455,8477950.0,Jacob de la Rose hit Tony DeAngelo
41,hit,Brett Howden,Alexander Steen,[ 11. -40.],1,09:10,NYR,STL,NYR,3,STL,19,0,0,8479353,8470257.0,Brett Howden hit Alexander Steen
43,hit,Robert Bortuzzo,Brett Howden,[-86. -36.],1,08:43,STL,NYR,NYR,3,STL,19,0,0,8474145,8479353.0,Robert Bortuzzo hit Brett Howden
52,hit,Ryan Lindgren,Ryan O'Reilly,[ 95. -22.],1,06:01,NYR,STL,NYR,3,STL,19,1,0,8479324,8475158.0,Ryan Lindgren hit Ryan O'Reilly
55,hit,Justin Faulk,Filip Chytil,[-70.  40.],1,05:39,STL,NYR,NYR,3,STL,19,1,0,8475753,8480078.0,Justin Faulk hit Filip Chytil
57,hit,Sammy Blais,Jacob Trouba,[97. 16.],1,05:14,STL,NYR,NYR,3,STL,19,1,0,8478104,8476885.0,Sammy Blais hit Jacob Trouba
60,hit,Alex Pietrangelo,Phillip Di Giuseppe,[-97.  19.],1,04:31,STL,NYR,NYR,3,STL,19,1,0,8474565,8476858.0,Alex Pietrangelo hit Phillip Di Giuseppe
66,hit,Robert Bortuzzo,Julien Gauthier,[-81. -38.],1,02:01,STL,NYR,NYR,3,STL,19,1,0,8474145,8479328.0,Robert Bortuzzo hit Julien Gauthier
67,hit,Robert Bortuzzo,Julien Gauthier,[-77. -38.],1,01:57,STL,NYR,NYR,3,STL,19,1,0,8474145,8479328.0,Robert Bortuzzo hit Julien Gauthier
68,hit,Brendan Lemieux,Vince Dunn,[-99. -10.],1,01:47,NYR,STL,NYR,3,STL,19,1,0,8477962,8478407.0,Brendan Lemieux hit Vince Dunn
69,hit,Ryan Lindgren,Oskar Sundqvist,[ 46. -40.],1,01:00,NYR,STL,NYR,3,STL,19,1,0,8479324,8476897.0,Ryan Lindgren hit Oskar Sundqvist
70,hit,Jacob de la Rose,Mika Zibanejad,[22. 40.],1,00:54,STL,NYR,NYR,3,STL,19,1,0,8477455,8476459.0,Jacob de la Rose hit Mika Zibanejad
88,hit,Brendan Lemieux,Justin Faulk,[97. 17.],2,16:30,NYR,STL,NYR,3,STL,19,1,1,8477962,8475753.0,Brendan Lemieux hit Justin Faulk
95,hit,Jesper Fast,Ryan O'Reilly,[97. 23.],2,14:32,NYR,STL,NYR,3,STL,19,1,1,8475855,8475158.0,Jesper Fast hit Ryan O'Reilly
98,hit,Sammy Blais,Jacob Trouba,[-17. -38.],2,13:21,STL,NYR,NYR,3,STL,19,1,1,8478104,8476885.0,Sammy Blais hit Jacob Trouba
99,hit,Sammy Blais,Marc Staal,[-96. -23.],2,13:07,STL,NYR,NYR,3,STL,19,1,1,8478104,8471686.0,Sammy Blais hit Marc Staal
100,hit,Brendan Lemieux,Colton Parayko,[97. 21.],2,12:47,NYR,STL,NYR,3,STL,19,1,1,8477962,8476892.0,Brendan Lemieux hit Colton Parayko
102,hit,Justin Faulk,Tony DeAngelo,[96. 22.],2,11:53,STL,NYR,NYR,3,STL,19,1,1,8475753,8477950.0,Justin Faulk hit Tony DeAngelo
112,hit,Robert Bortuzzo,Brendan Lemieux,[ 97. -24.],2,09:33,STL,NYR,NYR,3,STL,19,1,1,8474145,8477962.0,Robert Bortuzzo hit Brendan Lemieux
118,hit,Sammy Blais,Brett Howden,[-32.  39.],2,07:43,STL,NYR,NYR,3,STL,19,1,1,8478104,8479353.0,Sammy Blais hit Brett Howden
121,hit,Jacob Trouba,Jaden Schwartz,[-95. -25.],2,06:48,NYR,STL,NYR,3,STL,19,1,1,8476885,8475768.0,Jacob Trouba hit Jaden Schwartz
123,hit,Ryan Strome,Marco Scandella,[ 95. -26.],2,06:12,NYR,STL,NYR,3,STL,19,1,1,8476458,8474618.0,Ryan Strome hit Marco Scandella
124,hit,Zach Sanford,Marc Staal,[-98. -15.],2,05:44,STL,NYR,NYR,3,STL,19,1,1,8477482,8471686.0,Zach Sanford hit Marc Staal
130,hit,Brett Howden,Alex Pietrangelo,[13. 39.],2,04:07,NYR,STL,NYR,3,STL,19,1,1,8479353,8474565.0,Brett Howden hit Alex Pietrangelo
132,hit,Robert Bortuzzo,Brett Howden,[48. 12.],2,03:51,STL,NYR,NYR,3,STL,19,1,1,8474145,8479353.0,Robert Bortuzzo hit Brett Howden
134,hit,Oskar Sundqvist,Kaapo Kakko,[ 88. -32.],2,03:14,STL,NYR,NYR,3,STL,19,1,1,8476897,8481554.0,Oskar Sundqvist hit Kaapo Kakko
135,hit,Ryan Strome,Colton Parayko,[ 95. -27.],2,03:00,NYR,STL,NYR,3,STL,19,1,1,8476458,8476892.0,Ryan Strome hit Colton Parayko
136,hit,Marc Staal,Zach Sanford,[-96.  24.],2,02:37,NYR,STL,NYR,3,STL,19,1,1,8471686,8477482.0,Marc Staal hit Zach Sanford
138,hit,Jesper Fast,Jaden Schwartz,[ 96. -24.],2,02:01,NYR,STL,NYR,3,STL,19,1,1,8475855,8475768.0,Jesper Fast hit Jaden Schwartz
139,hit,Ivan Barbashev,Brendan Smith,[-93.  27.],2,01:10,STL,NYR,NYR,3,STL,19,1,1,8477964,8474090.0,Ivan Barbashev hit Brendan Smith
140,hit,Tyler Bozak,Marc Staal,[98. 15.],2,00:31,STL,NYR,NYR,3,STL,19,1,1,8475098,8471686.0,Tyler Bozak hit Marc Staal
149,hit,Sammy Blais,Brett Howden,[-97.  17.],3,17:29,STL,NYR,NYR,3,STL,19,1,1,8478104,8479353.0,Sammy Blais hit Brett Howden
150,hit,Jacob de la Rose,Greg McKegg,[-66.  39.],3,16:51,STL,NYR,NYR,3,STL,19,1,1,8477455,8475735.0,Jacob de la Rose hit Greg McKegg
162,hit,Greg McKegg,Robert Bortuzzo,[-85. -33.],3,13:55,NYR,STL,NYR,3,STL,19,1,1,8475735,8474145.0,Greg McKegg hit Robert Bortuzzo
168,hit,Marco Scandella,Tony DeAngelo,[-89.  35.],3,11:25,STL,NYR,NYR,3,STL,19,1,1,8474618,8477950.0,Marco Scandella hit Tony DeAngelo
178,hit,Justin Faulk,Pavel Buchnevich,[-36.  39.],3,09:30,STL,NYR,NYR,3,STL,19,1,2,8475753,8477402.0,Justin Faulk hit Pavel Buchnevich
180,hit,Justin Faulk,Ryan Strome,[-48.  39.],3,09:03,STL,NYR,NYR,3,STL,19,1,2,8475753,8476458.0,Justin Faulk hit Ryan Strome
183,hit,Brendan Smith,Oskar Sundqvist,[-20. -39.],3,08:22,NYR,STL,NYR,3,STL,19,1,2,8474090,8476897.0,Brendan Smith hit Oskar Sundqvist
194,hit,Brett Howden,Vince Dunn,[-99.  -1.],3,04:42,NYR,STL,NYR,3,STL,19,1,2,8479353,8478407.0,Brett Howden hit Vince Dunn
195,hit,Tyler Bozak,Brett Howden,[-97. -21.],3,04:33,STL,NYR,NYR,3,STL,19,1,2,8475098,8479353.0,Tyler Bozak hit Brett Howden
197,hit,Colton Parayko,Pavel Buchnevich,[-96. -16.],3,03:58,STL,NYR,NYR,3,STL,19,1,2,8476892,8477402.0,Colton Parayko hit Pavel Buchnevich
202,hit,Brendan Lemieux,Alexander Steen,[-11.  -8.],3,02:23,NYR,STL,NYR,3,STL,19,1,2,8477962,8470257.0,Brendan Lemieux hit Alexander Steen
211,hit,Brendan Lemieux,Colton Parayko,[-93. -29.],3,00:41,NYR,STL,NYR,3,STL,19,1,2,8477962,8476892.0,Brendan Lemieux hit Colton Parayko
212,hit,Justin Faulk,Ryan Strome,[-97.  -2.],3,00:22,STL,NYR,NYR,3,STL,19,1,2,8475753,8476458.0,Justin Faulk hit Ryan Strome
4,hit,Alex Ovechkin,Jacob Trouba,[38. 38.],1,18:49,WSH,NYR,NYR,3,WSH,15,0,0,8471214,8476885.0,Alex Ovechkin hit Jacob Trouba
10,hit,Tom Wilson,Jesper Fast,[69. 39.],1,17:43,WSH,NYR,NYR,3,WSH,15,0,0,8476880,8475855.0,Tom Wilson hit Jesper Fast
15,hit,Mika Zibanejad,Ilya Kovalchuk,[77. 28.],1,16:09,NYR,WSH,NYR,3,WSH,15,0,0,8476459,8469454.0,Mika Zibanejad hit Ilya Kovalchuk
25,hit,Adam Fox,T.J. Oshie,[-10.  39.],1,14:14,NYR,WSH,NYR,3,WSH,15,0,0,8479323,8471698.0,Adam Fox hit T.J. Oshie
27,hit,Tom Wilson,Pavel Buchnevich,[-39.  -7.],1,13:39,WSH,NYR,NYR,3,WSH,15,0,0,8476880,8477402.0,Tom Wilson hit Pavel Buchnevich
40,hit,Ryan Lindgren,Ilya Kovalchuk,[ 29. -36.],1,10:44,NYR,WSH,NYR,3,WSH,15,1,1,8479324,8469454.0,Ryan Lindgren hit Ilya Kovalchuk
43,hit,Brendan Smith,T.J. Oshie,[ 93. -27.],1,10:00,NYR,WSH,NYR,3,WSH,15,1,1,8474090,8471698.0,Brendan Smith hit T.J. Oshie
66,hit,Brenden Dillon,Pavel Buchnevich,[-93.  29.],1,02:14,WSH,NYR,NYR,3,WSH,15,1,1,8475455,8477402.0,Brenden Dillon hit Pavel Buchnevich
77,hit,Garnet Hathaway,Ryan Lindgren,[95. 19.],1,01:01,WSH,NYR,NYR,3,WSH,15,1,1,8477903,8479324.0,Garnet Hathaway hit Ryan Lindgren
90,hit,Alex Ovechkin,Phillip Di Giuseppe,[ 3. 39.],2,18:33,WSH,NYR,NYR,3,WSH,15,1,1,8471214,8476858.0,Alex Ovechkin hit Phillip Di Giuseppe
91,hit,Phillip Di Giuseppe,Nick Jensen,[43. 38.],2,18:20,NYR,WSH,NYR,3,WSH,15,1,1,8476858,8475324.0,Phillip Di Giuseppe hit Nick Jensen
99,hit,Garnet Hathaway,Brendan Lemieux,[97. 18.],2,16:43,WSH,NYR,NYR,3,WSH,15,1,1,8477903,8477962.0,Garnet Hathaway hit Brendan Lemieux
109,hit,Nic Dowd,Tony DeAngelo,[-91. -31.],2,13:48,WSH,NYR,NYR,3,WSH,15,2,1,8475343,8477950.0,Nic Dowd hit Tony DeAngelo
125,hit,Alex Ovechkin,Jacob Trouba,[-71. -40.],2,09:51,WSH,NYR,NYR,3,WSH,15,2,1,8471214,8476885.0,Alex Ovechkin hit Jacob Trouba
134,hit,Greg McKegg,Jonas Siegenthaler,[78. 38.],2,07:45,NYR,WSH,NYR,3,WSH,15,2,2,8475735,8478399.0,Greg McKegg hit Jonas Siegenthaler
136,hit,Greg McKegg,Lars Eller,[-16.  39.],2,07:29,NYR,WSH,NYR,3,WSH,15,2,2,8475735,8474189.0,Greg McKegg hit Lars Eller
138,hit,Brendan Smith,Carl Hagelin,[-93. -26.],2,06:48,NYR,WSH,NYR,3,WSH,15,2,2,8474090,8474176.0,Brendan Smith hit Carl Hagelin
144,hit,Brendan Smith,Garnet Hathaway,[-8. 39.],2,04:32,NYR,WSH,NYR,3,WSH,15,3,3,8474090,8477903.0,Brendan Smith hit Garnet Hathaway
150,hit,Brenden Dillon,Ryan Strome,[51. 38.],2,03:16,WSH,NYR,NYR,3,WSH,15,3,3,8475455,8476458.0,Brenden Dillon hit Ryan Strome
156,hit,Nic Dowd,Kaapo Kakko,[ 72. -40.],2,02:04,WSH,NYR,NYR,3,WSH,15,3,3,8475343,8481554.0,Nic Dowd hit Kaapo Kakko
160,hit,Jesper Fast,Jakub Vrana,[ 93. -23.],2,01:29,NYR,WSH,NYR,3,WSH,15,3,3,8475855,8477944.0,Jesper Fast hit Jakub Vrana
162,hit,John Carlson,Phillip Di Giuseppe,[41. 38.],2,00:44,WSH,NYR,NYR,3,WSH,15,3,3,8474590,8476858.0,John Carlson hit Phillip Di Giuseppe
171,hit,Jesper Fast,Dmitry Orlov,[-95.  23.],3,19:37,NYR,WSH,NYR,3,WSH,15,4,3,8475855,8475200.0,Jesper Fast hit Dmitry Orlov
175,hit,Lars Eller,Brendan Smith,[ 98. -13.],3,18:35,WSH,NYR,NYR,3,WSH,15,4,3,8474189,8474090.0,Lars Eller hit Brendan Smith
178,hit,Nic Dowd,Jesper Fast,[14. 39.],3,17:59,WSH,NYR,NYR,3,WSH,15,4,3,8475343,8475855.0,Nic Dowd hit Jesper Fast
181,hit,Brendan Lemieux,Tom Wilson,[37. 28.],3,17:36,NYR,WSH,NYR,3,WSH,15,4,3,8477962,8476880.0,Brendan Lemieux hit Tom Wilson
182,hit,Dmitry Orlov,Pavel Buchnevich,[-40.  40.],3,17:07,WSH,NYR,NYR,3,WSH,15,4,3,8475200,8477402.0,Dmitry Orlov hit Pavel Buchnevich
199,hit,Tom Wilson,Ryan Lindgren,[69. 38.],3,14:34,WSH,NYR,NYR,3,WSH,15,4,3,8476880,8479324.0,Tom Wilson hit Ryan Lindgren
214,hit,Tony DeAngelo,Nicklas Backstrom,[ 85. -35.],3,10:56,NYR,WSH,NYR,3,WSH,15,4,3,8477950,8473563.0,Tony DeAngelo hit Nicklas Backstrom
218,hit,Jesper Fast,Jonas Siegenthaler,[-94. -23.],3,10:24,NYR,WSH,NYR,3,WSH,15,4,4,8475855,8478399.0,Jesper Fast hit Jonas Siegenthaler
249,hit,Brendan Lemieux,Carl Hagelin,[ 30. -38.],3,01:46,NYR,WSH,NYR,3,WSH,15,4,4,8477962,8474176.0,Brendan Lemieux hit Carl Hagelin
1,hit,Miles Wood,Ryan Lindgren,[ 96. -11.],1,19:34,NJD,NYR,NYR,3,NJD,1,0,0,8477425,8479324.0,Miles Wood hit Ryan Lindgren
7,hit,Joey Anderson,Tony DeAngelo,[97. -9.],1,18:34,NJD,NYR,NYR,3,NJD,1,0,0,8479315,8477950.0,Joey Anderson hit Tony DeAngelo
14,hit,John Hayden,Ryan Lindgren,[86. 35.],1,17:38,NJD,NYR,NYR,3,NJD,1,0,0,8477401,8479324.0,John Hayden hit Ryan Lindgren
15,hit,Brendan Lemieux,Michael McLeod,[ 22. -39.],1,17:15,NYR,NJD,NYR,3,NJD,1,0,0,8477962,8479415.0,Brendan Lemieux hit Michael McLeod
19,hit,Nico Hischier,Marc Staal,[ 94. -26.],1,16:35,NJD,NYR,NYR,3,NJD,1,0,0,8480002,8471686.0,Nico Hischier hit Marc Staal
25,hit,Jacob Trouba,Jack Hughes,[-67.  34.],1,15:50,NYR,NJD,NYR,3,NJD,1,0,0,8476885,8481559.0,Jacob Trouba hit Jack Hughes
29,hit,Jacob Trouba,Travis Zajac,[92. 27.],1,15:32,NYR,NJD,NYR,3,NJD,1,0,0,8476885,8471233.0,Jacob Trouba hit Travis Zajac
34,hit,Connor Carrick,Ryan Lindgren,[ 86. -32.],1,14:56,NJD,NYR,NYR,3,NJD,1,0,0,8476941,8479324.0,Connor Carrick hit Ryan Lindgren
43,hit,Tony DeAngelo,Kevin Rooney,[82. -9.],1,14:06,NYR,NJD,NYR,3,NJD,1,1,0,8477950,8479291.0,Tony DeAngelo hit Kevin Rooney
49,hit,Miles Wood,Mika Zibanejad,[92. 15.],1,13:17,NJD,NYR,NYR,3,NJD,1,1,1,8477425,8476459.0,Miles Wood hit Mika Zibanejad
51,hit,Mika Zibanejad,Miles Wood,[ 33. -39.],1,13:02,NYR,NJD,NYR,3,NJD,1,1,1,8476459,8477425.0,Mika Zibanejad hit Miles Wood
