"Player","EH_ID","Season","Team","Position","Shoots","Birthday","Age","GP","TOI","GF%","SF%","FF%","CF%","xGF%","GF","GA","SF","SA","FF","FA","CF","CA","xGF","xGA","G±","S±","F±","C±","xG±","Sh%","Sv%"
"Anton Volchenkov","ANTON.VOLCHENKOV","09-10","OTT","D","L",1982-02-25,27,63,226.52,9.83,16.46,13.47,10.31,15.26,1.93,17.7,38.35,194.66,43.1,276.9,46.84,407.43,4.34,24.1,-15.77,-156.31,-233.8,-360.59,-19.76,5.03,90.91
"Anton Volchenkov","ANTON.VOLCHENKOV","10-11","N.J","D","L",1982-02-25,28,55,121.63,18,18.4,17.76,16.18,9.33,1.08,4.92,18.62,82.59,26.02,120.48,30.46,157.78,1.19,11.56,-3.84,-63.97,-94.46,-127.32,-10.37,5.8,94.04
"Anton Volchenkov","ANTON.VOLCHENKOV","11-12","N.J","D","L",1982-02-25,29,70,221.48,26.91,22.16,20.76,17.83,20.73,5.54,15.05,49.65,174.39,60.86,232.34,68.11,313.94,6.11,23.37,-9.51,-124.74,-171.48,-245.83,-17.26,11.16,91.37
"Anton Volchenkov","ANTON.VOLCHENKOV","12-13","N.J","D","L",1982-02-25,30,37,108.4,23.79,25.31,23.21,19.64,19.64,5.12,16.4,25.4,74.97,32.31,106.9,37.36,152.86,2.8,11.46,-11.28,-49.57,-74.59,-115.5,-8.66,20.16,78.12
"Anton Volchenkov","ANTON.VOLCHENKOV","13-14","N.J","D","L",1982-02-25,31,56,206.8,6.06,14.15,12.53,11,8.79,0.93,14.42,24.35,147.71,31.58,220.39,38,307.61,2.07,21.47,-13.49,-123.36,-188.81,-269.61,-19.4,3.82,90.24
"Anton Volchenkov","ANTON.VOLCHENKOV","14-15","NSH","D","L",1982-02-25,32,45,50.28,0,21.98,19.79,16.54,19.7,0,7.33,10.45,37.09,11.28,45.73,11.32,57.1,1.04,4.24,-7.33,-26.64,-34.45,-45.78,-3.2,0,80.24
"Antti Miettinen","ANTTI.MIETTINEN","08-09","MIN","R","R",1980-07-03,28,81,192.08,29.33,17.6,15.58,14.16,16.11,3.79,9.13,35.35,165.5,41.28,223.62,46.36,281.01,3.59,18.7,-5.34,-130.15,-182.34,-234.65,-15.11,10.72,94.48
"Antti Miettinen","ANTTI.MIETTINEN","09-10","MIN","R","R",1980-07-03,29,79,128.92,12.74,15.44,13.73,13.15,14.46,1.73,11.85,15.5,84.92,20.53,128.96,24.37,160.94,1.78,10.53,-10.12,-69.42,-108.43,-136.57,-8.75,11.16,86.05
"Antti Miettinen","ANTTI.MIETTINEN","10-11","MIN","R","R",1980-07-03,30,71,89.93,0,7.4,7.86,10.82,3.43,0,13.67,6.32,79.03,9.03,105.87,15.74,129.72,0.37,10.41,-13.67,-72.71,-96.84,-113.98,-10.04,0,82.7
"Anze Kopitar","ANZE.KOPITAR","07-08","L.A","C","L",1987-08-24,20,82,93.38,21.9,10.6,12.63,10.64,12.61,4.02,14.34,11,92.81,18.47,127.8,19.3,162.1,1.51,10.46,-10.32,-81.81,-109.33,-142.8,-8.95,36.55,84.55
"Anze Kopitar","ANZE.KOPITAR","08-09","L.A","C","L",1987-08-24,21,82,120.15,0,17.15,16.42,14.15,12.84,0,11.45,19.44,93.93,26.37,134.18,28.45,172.66,1.61,10.93,-11.45,-74.49,-107.81,-144.21,-9.32,0,87.81
"Anze Kopitar","ANZE.KOPITAR","09-10","L.A","C","L",1987-08-24,22,82,128.22,8.18,11.25,10.48,9.33,9.59,0.93,10.44,13.93,109.93,18.5,158.1,20.44,198.66,1.61,15.18,-9.51,-96,-139.6,-178.22,-13.57,6.68,90.5
"Anze Kopitar","ANZE.KOPITAR","10-11","L.A","C","L",1987-08-24,23,75,152.85,0,14.77,11.48,9.44,9.36,0,12.49,21.83,125.96,23.93,184.5,25.19,241.66,1.61,15.6,-12.49,-104.13,-160.57,-216.47,-13.99,0,90.08
"Anze Kopitar","ANZE.KOPITAR","11-12","L.A","C","L",1987-08-24,24,82,181.65,26.11,15.48,13.33,11.69,13.51,4.94,13.98,28.46,155.4,32.7,212.53,36.74,277.45,2.89,18.5,-9.04,-126.94,-179.83,-240.71,-15.61,17.36,91
"Anze Kopitar","ANZE.KOPITAR","12-13","L.A","C","L",1987-08-24,25,46,69.77,0,9.85,11.54,12.65,10.68,0,7.88,6.08,55.63,10.26,78.65,14.91,102.94,0.82,6.86,-7.88,-49.55,-68.39,-88.03,-6.04,0,85.83
"Anze Kopitar","ANZE.KOPITAR","13-14","L.A","C","L",1987-08-24,26,80,162.22,0,10.13,11.08,9.43,5.51,0,23.09,17.31,153.63,27.21,218.28,28.21,270.93,1.2,20.59,-23.09,-136.32,-191.07,-242.72,-19.39,0,84.97
"Anze Kopitar","ANZE.KOPITAR","14-15","L.A","C","L",1987-08-24,27,78,129.15,0,7.93,9.05,7.29,5.32,0,16.55,9.08,105.45,14.8,148.8,16.73,212.91,0.85,15.14,-16.55,-96.37,-134,-196.18,-14.29,0,84.31
"Anze Kopitar","ANZE.KOPITAR","15-16","L.A","C","L",1987-08-24,28,80,171.77,9.88,8.91,8.21,8.09,5.8,2.08,18.98,15.32,156.7,19.63,219.45,24.74,281.18,1.23,19.99,-16.9,-141.38,-199.82,-256.44,-18.76,13.58,87.89
"Anze Kopitar","ANZE.KOPITAR","16-17","L.A","C","L",1987-08-24,29,75,141.88,7.88,13.43,12.7,10.94,10.66,0.99,11.57,16.95,109.23,24.56,168.85,28.53,232.2,1.91,16,-10.58,-92.28,-144.29,-203.67,-14.09,5.84,89.41
"Anze Kopitar","ANZE.KOPITAR","17-18","L.A","C","L",1987-08-24,30,82,175.78,14.54,18.39,15.43,11.98,11.38,1.99,11.7,34.5,153.14,39.6,217,42.2,310.01,2.64,20.56,-9.71,-118.64,-177.4,-267.81,-17.92,5.77,92.36
"Anze Kopitar","ANZE.KOPITAR","18-19","L.A","C","L",1987-08-24,31,81,157.48,6.64,14.16,11.81,10.31,8.7,1.99,27.98,24.3,147.32,28.21,210.66,31.01,269.86,1.86,19.51,-25.99,-123.02,-182.45,-238.85,-17.65,8.19,81.01
"Anze Kopitar","ANZE.KOPITAR","19-20","L.A","C","L",1987-08-24,32,70,122.87,5.2,13.93,12.29,11.76,6.71,0.99,18.06,20.21,124.83,23.16,165.35,30.08,225.71,1.11,15.43,-17.07,-104.62,-142.19,-195.63,-14.32,4.9,85.53
"Artem Anisimov","ARTEM.ANISIMOV","09-10","NYR","C","L",1988-05-24,21,82,56.45,0,17.62,17.02,14.14,16.12,0,4.46,6.47,30.25,10.73,52.31,11.83,71.82,0.89,4.63,-4.46,-23.78,-41.58,-59.99,-3.74,0,85.26
"Artem Anisimov","ARTEM.ANISIMOV","10-11","NYR","C","L",1988-05-24,22,80,85.85,0,20.33,18.46,17.5,21.35,0,6.15,14.55,57.03,18.42,81.38,23.29,109.82,1.8,6.63,-6.15,-42.48,-62.96,-86.53,-4.83,0,89.22
"Artem Anisimov","ARTEM.ANISIMOV","11-12","NYR","C","L",1988-05-24,23,78,82.6,18.42,17.77,13.82,12.1,10.77,0.93,4.12,12.79,59.17,14.89,92.82,17.91,130.16,0.99,8.2,-3.19,-46.38,-77.93,-112.25,-7.21,7.27,93.04
"Artem Anisimov","ARTEM.ANISIMOV","12-13","CBJ","C","L",1988-05-24,24,34,54.02,0,17.86,18.99,18.59,23.33,0,5.02,9.25,42.53,13.2,56.3,16.01,70.11,1.29,4.24,-5.02,-33.28,-43.1,-54.1,-2.95,0,88.2
"Artem Anisimov","ARTEM.ANISIMOV","13-14","CBJ","C","L",1988-05-24,25,80,168.93,6.52,12.44,12.82,11.61,12.74,1.8,25.79,26.93,189.63,34.96,237.75,39.2,298.34,3.22,22.05,-23.99,-162.7,-202.79,-259.14,-18.83,6.68,86.4
"Artem Anisimov","ARTEM.ANISIMOV","14-15","CBJ","C","L",1988-05-24,26,52,104.33,19.9,16.23,16.82,15.99,16.09,3.18,12.8,19.41,100.22,26.53,131.2,30.88,162.25,2.23,11.63,-9.62,-80.81,-104.67,-131.37,-9.4,16.38,87.23
"Artem Anisimov","ARTEM.ANISIMOV","15-16","CHI","C","L",1988-05-24,27,74,102.12,23.96,15.24,13.04,11.56,13.48,4.19,13.3,18.15,100.93,21.4,142.67,23.3,178.31,1.96,12.58,-9.11,-82.78,-121.27,-155.01,-10.62,23.09,86.82
"Artem Anisimov","ARTEM.ANISIMOV","16-17","CHI","C","L",1988-05-24,28,60,52.48,0,15.47,11.78,9.01,3.27,0,5.1,9.14,49.94,9.14,68.44,9.16,92.52,0.24,7.11,-5.1,-40.8,-59.3,-83.36,-6.87,0,89.79
"Artem Anisimov","ARTEM.ANISIMOV","17-18","CHI","C","L",1988-05-24,29,72,104.75,6.35,18.18,16.01,13.83,13.79,0.93,13.71,22.37,100.68,25.42,133.34,30.56,190.42,2.02,12.63,-12.78,-78.31,-107.92,-159.86,-10.61,4.16,86.38
"Artem Anisimov","ARTEM.ANISIMOV","18-19","CHI","C","L",1988-05-24,30,76,88.25,8.01,15.01,13.93,13.53,10.64,1.08,12.41,14.55,82.41,16.75,103.47,20.52,131.13,1.12,9.41,-11.33,-67.86,-86.72,-110.61,-8.29,7.42,84.94
"Artturi Lehkonen","ARTTURI.LEHKONEN","17-18","MTL","L","L",1995-07-04,22,66,98.53,6.06,11.45,8.8,7.34,3.94,1.01,15.67,11.17,86.38,12.23,126.82,14.26,179.96,0.45,10.96,-14.66,-75.21,-114.59,-165.7,-10.51,9.04,81.86
"Artturi Lehkonen","ARTTURI.LEHKONEN","18-19","MTL","L","L",1995-07-04,23,79,183.48,5.14,19.41,15.65,13.52,9.58,0.93,17.16,39.94,165.8,44.86,241.8,48.9,312.76,2.43,22.93,-16.23,-125.86,-196.94,-263.86,-20.5,2.33,89.65
"Artturi Lehkonen","ARTTURI.LEHKONEN","19-20","MTL","L","L",1995-07-04,24,69,168.77,7.66,14.26,13.59,12.85,10.54,2.08,25.08,30.59,183.95,38.34,243.75,44.14,299.25,2.45,20.8,-23,-153.36,-205.41,-255.11,-18.35,6.8,86.37
"Austin Czarnik","AUSTIN.CZARNIK","16-17","BOS","C","R",1992-12-12,23,49,54.37,0,19.17,16.71,12.68,9.85,0,0.87,6.61,27.87,8.52,42.46,9.35,64.36,0.32,2.93,-0.87,-21.26,-33.94,-55.01,-2.61,0,96.88
"Austin Watson","AUSTIN.WATSON","16-17","NSH","L","R",1992-01-13,24,76,129.57,9.67,8.4,7.36,6.24,6.4,2.08,19.44,10.65,116.12,12.97,163.25,13.88,208.38,1.04,15.21,-17.36,-105.47,-150.28,-194.5,-14.17,19.53,83.26
"Austin Watson","AUSTIN.WATSON","17-18","NSH","L","R",1992-01-13,25,76,166.73,22.39,20.67,16.62,14.05,16.43,6.21,21.53,36.7,140.85,38.98,195.52,44.06,269.61,3.41,17.35,-15.32,-104.15,-156.54,-225.55,-13.94,16.92,84.71
"Austin Watson","AUSTIN.WATSON","18-19","NSH","L","R",1992-01-13,26,37,63.45,0,15.26,11.52,9.98,9.63,0,10.15,8.56,47.52,9.39,72.15,10.24,92.37,0.6,5.63,-10.15,-38.96,-62.76,-82.13,-5.03,0,78.64
"Austin Watson","AUSTIN.WATSON","19-20","NSH","L","R",1992-01-13,27,53,57.38,23.15,14.51,13.33,11.47,8.94,2.98,9.89,8.33,49.08,10.33,67.15,11.43,88.18,0.61,6.21,-6.91,-40.75,-56.82,-76.75,-5.6,35.77,79.85
"B.J. Crombeen","B.J..CROMBEEN","08-09","STL","R","R",1985-07-10,23,65,63.67,14.41,14.81,15.18,14.5,13.96,0.99,5.88,6.99,40.2,9.84,54.97,13.22,77.96,0.68,4.19,-4.89,-33.21,-45.13,-64.74,-3.51,14.16,85.37
"B.J. Crombeen","B.J..CROMBEEN","09-10","STL","R","R",1985-07-10,24,79,207.48,13.34,14.11,11.41,9.55,5.49,1.94,12.6,27.37,166.61,32.42,251.74,35.55,336.77,1.21,20.84,-10.66,-139.24,-219.32,-301.22,-19.63,7.09,92.44
"B.J. Crombeen","B.J..CROMBEEN","10-11","STL","R","R",1985-07-10,25,79,135,13.05,16.48,15.02,13.03,11.19,2.07,13.79,22.98,116.47,30.04,170,33.21,221.59,2.03,16.11,-11.72,-93.49,-139.96,-188.38,-14.08,9.01,88.16
"B.J. Crombeen","B.J..CROMBEEN","12-13","T.B","R","R",1985-07-10,27,43,75.93,0,10.79,9.35,8.07,4.59,0,6.85,6.93,57.32,8.88,86.08,10.71,121.98,0.38,7.89,-6.85,-50.39,-77.2,-111.27,-7.51,0,88.05
"B.J. Crombeen","B.J..CROMBEEN","13-14","T.B","R","R",1985-07-10,28,55,82.05,8.53,6.79,6.38,6.03,5.18,0.99,10.61,5.18,71.13,7.01,102.92,9.22,143.59,0.48,8.78,-9.62,-65.95,-95.91,-134.37,-8.3,19.11,85.08
"Barclay Goodrow","BARCLAY.GOODROW","18-19","S.J","C","L",1993-02-26,25,77,116.23,12.49,19.37,16.37,14.75,12.92,2.26,15.83,24.05,100.11,28.06,143.32,32.73,189.12,2.29,15.44,-13.57,-76.06,-115.26,-156.39,-13.15,9.4,84.19
"Barclay Goodrow","BARCLAY.GOODROW","19-20","S.J","C","L",1993-02-26,26,62,151.38,6.79,10.84,9.59,7.9,4.74,0.87,11.94,17.29,142.21,19.26,181.57,20.13,234.52,0.92,18.47,-11.07,-124.92,-162.31,-214.39,-17.55,5.03,91.6
"Barret Jackman","BARRET.JACKMAN","07-08","STL","D","L",1981-03-05,26,78,258.82,4.98,12.12,11.24,10.39,8.58,1.18,22.52,26.36,191.13,36.63,289.3,46.86,404.33,2.57,27.38,-21.34,-164.77,-252.67,-357.47,-24.81,4.48,88.22
"Barret Jackman","BARRET.JACKMAN","08-09","STL","D","L",1981-03-05,27,81,354.83,14.72,10.85,11.3,10.36,11.82,5.67,32.85,35.84,294.58,53.16,417.25,65.97,570.53,4.53,33.79,-27.18,-258.74,-364.09,-504.56,-29.26,15.82,88.85
"Barret Jackman","BARRET.JACKMAN","09-10","STL","D","L",1981-03-05,28,66,247.85,13.13,14.93,12.78,10.84,9.01,3.06,20.25,37.93,216.04,45.06,307.55,50.72,417.09,2.73,27.56,-17.19,-178.11,-262.49,-366.37,-24.83,8.07,90.63
"Barret Jackman","BARRET.JACKMAN","10-11","STL","D","L",1981-03-05,29,59,167.92,13.22,13.98,13.51,10.94,10.78,3.15,20.67,25,153.89,31.77,203.32,33.82,275.25,2.48,20.53,-17.52,-128.89,-171.55,-241.43,-18.05,12.6,86.57
"Barret Jackman","BARRET.JACKMAN","11-12","STL","D","L",1981-03-05,30,78,272.62,8.31,13.84,11.79,9.87,10.13,2.07,22.84,32.47,202.21,38.7,289.63,44.91,409.99,2.98,26.44,-20.77,-169.74,-250.93,-365.08,-23.46,6.38,88.7
"Barret Jackman","BARRET.JACKMAN","12-13","STL","D","L",1981-03-05,31,44,126.87,11.57,18.88,14.95,12.58,7.91,0.99,7.57,15.97,68.61,18.8,106.97,23.73,164.87,0.76,8.85,-6.58,-52.64,-88.17,-141.14,-8.09,6.2,88.97
"Barret Jackman","BARRET.JACKMAN","13-14","STL","D","L",1981-03-05,32,78,181.67,15.85,20.29,18.12,15.75,14.34,4.05,21.5,33.98,133.46,41.8,188.89,49.05,262.3,2.84,16.96,-17.45,-99.48,-147.09,-213.25,-14.12,11.92,83.89
"Barret Jackman","BARRET.JACKMAN","14-15","STL","D","L",1981-03-05,33,76,177.7,5.7,19.2,16.12,13.35,8.75,0.99,16.39,27.49,115.71,34.83,181.27,38.02,246.83,1.43,14.91,-15.4,-88.22,-146.44,-208.81,-13.48,3.6,85.84
"Barret Jackman","BARRET.JACKMAN","15-16","NSH","D","L",1981-03-05,34,72,60.82,0,17.84,14.63,11.22,15,0,12.37,10.42,47.99,11.44,66.74,11.5,90.98,0.99,5.61,-12.37,-37.57,-55.3,-79.48,-4.62,0,74.22
"Ben Chiarot","BEN.CHIAROT","15-16","WPG","D","L",1991-05-09,24,69,52.4,11.37,11.88,12.08,11.39,12.29,0.87,6.78,9.48,70.29,12.3,89.54,15.55,121,1.25,8.92,-5.91,-60.81,-77.24,-105.45,-7.67,9.18,90.35
"Ben Chiarot","BEN.CHIAROT","16-17","WPG","D","L",1991-05-09,25,58,115.25,9.78,16.53,14.58,11.67,10.64,1.86,17.16,20.39,102.96,24.42,143.04,25.32,191.65,1.53,12.85,-15.3,-82.57,-118.62,-166.33,-11.32,9.12,83.33
"Ben Chiarot","BEN.CHIAROT","17-18","WPG","D","L",1991-05-09,26,57,74.53,20.66,14.44,10.17,9.43,9.16,2.18,8.37,12.63,74.83,12.62,111.52,16.37,157.28,1.01,10.02,-6.19,-62.2,-98.9,-140.91,-9.01,17.26,88.81
"Ben Chiarot","BEN.CHIAROT","18-19","WPG","D","L",1991-05-09,27,75,135,20.25,13.24,11.87,10.49,10.18,3.87,15.24,18.19,119.16,22.52,167.27,26.52,226.19,1.61,14.2,-11.37,-100.97,-144.75,-199.67,-12.59,21.28,87.21
"Ben Chiarot","BEN.CHIAROT","19-20","MTL","D","L",1991-05-09,28,68,209.23,9.93,14.93,14.35,13.89,10.09,3.09,28.04,38.55,219.67,51.17,305.53,61.41,380.84,3.14,27.99,-24.95,-181.12,-254.36,-319.43,-24.85,8.02,87.24
"Ben Guite","BEN.GUITE","07-08","COL","R","R",1978-07-17,29,79,217.07,3.22,12.1,10.08,9.47,5.66,0.87,26.11,24.89,180.78,30.67,273.66,38.43,367.34,1.43,23.85,-25.24,-155.89,-242.99,-328.91,-22.42,3.5,85.56
"Ben Guite","BEN.GUITE","08-09","COL","R","R",1978-07-17,30,50,117.45,4.74,8.18,7.87,5.6,6.93,0.99,19.88,9.96,111.86,13.62,159.49,13.61,229.4,1.05,14.11,-18.89,-101.9,-145.87,-215.79,-13.06,9.94,82.23
"Ben Harpur","BEN.HARPUR","17-18","OTT","D","L",1995-01-12,22,41,70.62,0,28.29,22.98,22.11,16.83,0,10.37,24.46,62.01,28.18,94.43,32.81,115.57,1.7,8.4,-10.37,-37.55,-66.25,-82.76,-6.7,0,83.28
"Ben Harpur","BEN.HARPUR","18-19","OTT","D","L",1995-01-12,23,48,124.78,0,19.34,16.45,15.62,10.3,0,12.98,29.87,124.61,34.7,176.26,39.5,213.32,1.74,15.16,-12.98,-94.74,-141.56,-173.82,-13.42,0,89.58
"Ben Hutton","BEN.HUTTON","15-16","VAN","D","L",1993-04-20,22,74,68,25.15,13.33,15.83,16.19,14.27,2.05,6.1,9.8,63.71,15.48,82.28,19.49,100.93,1.32,7.93,-4.05,-53.91,-66.8,-81.44,-6.61,20.92,90.43
"Ben Hutton","BEN.HUTTON","17-18","VAN","D","L",1993-04-20,24,60,96.92,21.39,27.82,23.42,20.39,19.35,3.02,11.1,26.41,68.51,31.38,102.61,34.2,133.49,2.32,9.67,-8.08,-42.1,-71.23,-99.29,-7.35,11.44,83.8
"Ben Hutton","BEN.HUTTON","18-19","VAN","D","L",1993-04-20,25,68,157.28,5.66,23.44,18.99,16.31,11.81,1.01,16.84,38.4,125.4,43.34,184.89,47.3,242.62,2.13,15.9,-15.83,-87,-141.55,-195.32,-13.77,2.63,86.57
"Ben Hutton","BEN.HUTTON","19-20","L.A","D","L",1993-04-20,26,65,91.1,8.75,21.46,18.64,16.22,9.47,0.93,9.7,20.17,73.83,22.16,96.7,23.16,119.65,0.88,8.41,-8.77,-53.66,-74.54,-96.49,-7.53,4.61,86.86
"Ben Lovejoy","BEN.LOVEJOY","13-14","ANA","D","R",1984-02-20,29,75,154.6,18.56,16.9,15.4,11.32,11.56,1.93,8.47,24.14,118.74,31.38,172.37,31.56,247.24,1.88,14.39,-6.54,-94.6,-140.99,-215.68,-12.51,8,92.87
"Ben Lovejoy","BEN.LOVEJOY","14-15","ANA","D","R",1984-02-20,30,40,67.08,23.26,14.73,12.81,10.39,7.23,0.87,2.87,9.85,57.02,12.55,85.43,13.51,116.46,0.71,9.11,-2,-47.17,-72.88,-102.95,-8.4,8.83,94.97
"Ben Lovejoy","BEN.LOVEJOY","15-16","PIT","D","R",1984-02-20,31,66,159.3,23.75,13.73,11.53,9.76,10.99,4.17,13.39,22.24,139.75,26,199.52,28.06,259.39,2.04,16.53,-9.22,-117.51,-173.52,-231.33,-14.49,18.75,90.42
"Ben Lovejoy","BEN.LOVEJOY","16-17","N.J","D","R",1984-02-20,32,82,266.6,5.76,8.74,7.21,6.34,5.48,2.18,35.69,21.52,224.67,24.61,316.91,28.77,425.12,1.77,30.55,-33.51,-203.15,-292.3,-396.35,-28.78,10.13,84.11
"Ben Lovejoy","BEN.LOVEJOY","17-18","N.J","D","R",1984-02-20,33,55,169.42,15.69,20.5,19.95,15.36,15.64,3.16,16.98,36.56,141.82,46.01,184.66,46.86,258.21,3.09,16.67,-13.82,-105.26,-138.65,-211.35,-13.58,8.64,88.03
"Ben Lovejoy","BEN.LOVEJOY","18-19","N.J","D","R",1984-02-20,34,51,188.3,17.04,27.22,21.6,18.57,15.64,3.12,15.19,40.98,109.57,48.29,175.23,56.7,248.65,3.1,16.72,-12.07,-68.59,-126.94,-191.95,-13.62,7.61,86.14
"Ben Smith","BEN.SMITH","13-14","CHI","R","R",1988-07-11,25,73,95.62,0,14.57,13.15,13.61,12.45,0,8.86,12.58,73.77,15.67,103.52,20.7,131.38,1.2,8.44,-8.86,-61.19,-87.85,-110.68,-7.24,0,87.99
"Ben Smith","BEN.SMITH","14-15","CHI","R","R",1988-07-11,26,60,147.77,0,7.96,8.12,6.8,3.31,0,7,12.44,143.89,17.46,197.53,19.44,266.34,0.54,15.79,-7,-131.45,-180.07,-246.9,-15.25,0,95.14
"Ben Smith","BEN.SMITH","16-17","TOR","R","R",1988-07-11,28,36,78.45,0,7.33,7.48,7.49,3.07,0,13.02,6.85,86.56,9.94,122.91,13.87,171.35,0.37,11.67,-13.02,-79.71,-112.97,-157.48,-11.3,0,84.96
"Benoit Pouliot","BENOIT.POULIOT","14-15","EDM","L","L",1986-09-29,27,56,66.32,15.67,21.3,22.29,20.29,20.26,1.08,5.81,13.44,49.65,18.91,65.91,21.61,84.9,1.53,6.02,-4.73,-36.21,-47,-63.29,-4.49,8.04,88.3
"Benoit Pouliot","BENOIT.POULIOT","16-17","EDM","L","L",1986-09-29,29,66,89.28,0,24.04,15.63,12.63,12.34,0,7.76,17.12,54.08,18.14,97.95,21.02,145.41,1.22,8.67,-7.76,-36.96,-79.81,-124.39,-7.45,0,85.65
"Benoit Pouliot","BENOIT.POULIOT","17-18","BUF","L","L",1986-09-29,30,72,121.28,14.93,16.31,14.11,13.06,11.95,2.81,16.01,22.75,116.72,28.74,174.92,33.22,221.17,2.11,15.55,-13.2,-93.97,-146.18,-187.95,-13.44,12.35,86.28
"Blair Betts","BLAIR.BETTS","07-08","NYR","C","L",1980-02-16,27,75,200.65,0,9.69,9.16,7.45,9.35,0,22.48,15.52,144.61,21.43,212.61,24.25,301.09,1.92,18.62,-22.48,-129.09,-191.18,-276.84,-16.7,0,84.45
"Blair Betts","BLAIR.BETTS","08-09","NYR","C","L",1980-02-16,28,80,239.8,20.73,14.32,13.63,11.07,11.33,4.04,15.45,31.6,189.12,44.24,280.39,45.24,363.47,3.47,27.15,-11.41,-157.52,-236.15,-318.23,-23.68,12.78,91.83
"Blair Betts","BLAIR.BETTS","09-10","PHI","C","L",1980-02-16,29,62,194.52,12.51,6.27,6.74,4.86,4.83,2.18,15.24,10.1,150.89,15.38,212.91,16.33,319.89,0.99,19.5,-13.06,-140.79,-197.53,-303.56,-18.51,21.58,89.9
"Blair Betts","BLAIR.BETTS","10-11","PHI","C","L",1980-02-16,30,74,271.18,10.97,18.58,15.92,12.57,8.19,3.18,25.82,46.78,204.98,58.42,308.57,64.53,448.7,2.57,28.8,-22.64,-158.2,-250.15,-384.17,-26.23,6.8,87.4
"Blake Coleman","BLAKE.COLEMAN","17-18","N.J","C","L",1991-11-28,25,77,168.42,24.72,24.15,22.52,18.11,21.48,6,18.27,44.47,139.66,53.7,184.79,55.73,251.95,4.59,16.78,-12.27,-95.19,-131.09,-196.22,-12.19,13.49,86.92
"Blake Coleman","BLAKE.COLEMAN","18-19","N.J","C","L",1991-11-28,26,78,205.67,19.03,27.08,23.81,21.5,17.21,5.44,23.15,56.39,151.88,69.37,221.92,82.73,302.11,4.27,20.54,-17.71,-95.49,-152.55,-219.38,-16.27,9.65,84.76
"Blake Coleman","BLAKE.COLEMAN","19-20","N.J","C","L",1991-11-28,27,56,155.05,26.64,26.09,26.11,23.24,27.11,5.17,14.24,44.03,124.7,60.09,170.08,64.85,214.14,5.52,14.84,-9.07,-80.67,-109.99,-149.29,-9.32,11.74,88.58
"Blake Comeau","BLAKE.COMEAU","08-09","NYI","L","R",1986-02-18,22,53,69.98,0,11.83,14.66,13.71,11.36,0,5.14,8.94,66.64,14.88,86.63,18,113.33,1.07,8.35,-5.14,-57.7,-71.75,-95.33,-7.28,0,92.29
"Blake Comeau","BLAKE.COMEAU","09-10","NYI","L","R",1986-02-18,23,60,120.88,20.78,15.61,15.18,14.14,17.6,3.98,15.17,20.64,111.55,27.67,154.59,33.82,205.39,3.05,14.28,-11.19,-90.91,-126.92,-171.57,-11.23,19.28,86.4
"Blake Comeau","BLAKE.COMEAU","10-11","NYI","L","R",1986-02-18,24,77,173.38,6.03,17.24,15.63,15.26,14.06,1.01,15.75,27.97,134.23,36.61,197.66,45.98,255.38,3.06,18.7,-14.74,-106.26,-161.05,-209.4,-15.64,3.61,88.27
"Blake Comeau","BLAKE.COMEAU","11-12","CGY","L","R",1986-02-18,25,56,87.45,24.38,13.87,11.56,13.19,13.47,1.18,3.66,8.43,52.34,10.58,80.96,17.05,112.26,1.08,6.94,-2.48,-43.91,-70.38,-95.21,-5.86,14,93.01
"Blake Comeau","BLAKE.COMEAU","15-16","COL","L","R",1986-02-18,29,81,159.65,11.09,13.4,11.86,10.01,6.13,2.12,16.99,23.06,149.08,28.05,208.51,31.49,283.15,1.28,19.61,-14.87,-126.02,-180.46,-251.66,-18.33,9.19,88.6
"Blake Comeau","BLAKE.COMEAU","16-17","COL","L","R",1986-02-18,30,77,144.12,5.74,10.06,12.51,11.59,10.44,1.18,19.39,14.91,133.3,25.31,176.99,30.07,229.48,1.9,16.3,-18.21,-118.39,-151.68,-199.41,-14.4,7.91,85.45
"Blake Comeau","BLAKE.COMEAU","17-18","COL","L","R",1986-02-18,31,78,197.62,16.49,12.79,11.11,9.95,6.33,3.27,16.56,29.87,203.66,33.86,270.86,41.03,371.29,1.76,26.06,-13.29,-173.79,-237,-330.26,-24.3,10.95,91.87
"Blake Comeau","BLAKE.COMEAU","18-19","DAL","L","R",1986-02-18,32,77,156.23,5.93,14.55,13.76,10.99,10.93,1.08,17.13,23.48,137.87,29.42,184.32,31.37,253.96,2.13,17.36,-16.05,-114.39,-154.9,-222.59,-15.23,4.6,87.58
"Blake Comeau","BLAKE.COMEAU","19-20","DAL","L","R",1986-02-18,33,55,112.23,6.22,13.2,13.56,10.88,6.35,1.01,15.22,18.02,118.51,24.01,153,24.96,204.46,0.98,14.45,-14.21,-100.49,-128.99,-179.5,-13.47,5.6,87.16
"Blake Lizotte","BLAKE.LIZOTTE","19-20","L.A","C","L",1997-12-13,21,65,70.55,30.64,25.2,20.81,19.14,14.9,3.94,8.92,17.62,52.3,20.42,77.71,23.87,100.85,1.22,6.97,-4.98,-34.68,-57.29,-76.98,-5.75,22.36,82.94
"Blake Wheeler","BLAKE.WHEELER","08-09","BOS","R","R",1986-08-31,22,80,96.32,20.98,10.97,16.08,14.42,16.73,4.52,17.02,12.86,104.41,25.48,133.02,28.71,170.42,2.7,13.44,-12.5,-91.55,-107.54,-141.71,-10.74,35.15,83.7
